age,workclass,education,marital_status,hours_per_week,income,Sex
35,1,10,0,60,0,1
17,3,6,3,30,0,1
19,1,10,3,45,0,1
59,1,3,0,40,0,0
37,1,9,3,37,0,0
74,2,9,4,20,0,1
28,1,10,3,50,0,1
40,1,13,3,40,0,1
30,1,10,1,40,0,1
20,1,10,3,40,0,1
80,1,15,1,35,1,1
51,1,9,1,40,0,1
17,1,6,3,15,0,1
37,3,13,1,40,0,1
19,0,9,3,24,0,0
58,1,9,3,40,0,1
57,1,10,1,40,0,1
37,1,10,0,40,0,1
23,3,10,3,40,0,1
36,1,13,3,32,0,0
33,1,9,1,40,0,1
30,1,10,1,40,0,0
30,1,9,3,24,0,0
57,0,10,1,60,1,1
23,1,9,3,40,0,1
53,1,9,4,40,0,0
31,3,10,3,13,0,1
41,0,3,1,40,0,1
36,1,9,3,40,0,1
30,1,8,0,40,0,0
44,1,9,1,40,0,1
36,1,9,3,40,0,1
42,1,12,1,40,1,1
48,2,9,1,30,0,1
22,1,13,3,40,0,1
38,1,9,1,40,0,1
31,1,9,3,50,0,1
35,1,9,1,40,0,1
21,1,10,3,43,0,1
26,1,9,1,40,0,1
19,3,9,3,40,0,0
43,1,9,1,42,1,0
33,1,9,1,60,0,1
30,1,13,3,10,0,1
52,1,6,1,45,0,1
38,3,13,1,40,1,1
28,1,13,1,46,1,1
57,2,12,1,40,0,1
51,1,13,1,50,1,1
50,1,5,1,48,0,1
32,1,13,1,50,1,1
37,1,9,1,40,0,1
69,2,9,1,33,0,1
33,0,10,0,30,0,1
37,1,10,1,50,1,1
47,2,9,1,45,1,1
63,1,6,1,40,0,1
21,1,10,3,65,0,1
17,1,9,3,35,0,1
56,1,9,2,40,0,1
90,3,12,1,20,0,1
27,1,10,0,38,0,0
38,1,9,0,20,0,0
33,1,12,1,50,0,1
26,1,9,3,40,0,0
20,1,10,3,35,0,0
42,1,7,1,40,0,1
55,1,9,0,40,0,0
32,3,10,1,40,0,0
49,1,10,0,40,0,0
34,1,9,0,45,0,1
38,1,13,1,50,1,1
40,2,9,1,40,0,1
22,3,12,3,20,0,1
46,2,9,1,40,0,1
29,1,9,1,50,0,1
19,1,8,3,20,0,1
71,0,9,4,40,0,0
52,3,14,3,32,1,1
27,1,14,3,46,0,0
52,1,9,1,40,0,0
37,2,10,1,50,1,1
28,1,9,3,40,0,1
25,1,4,1,40,0,1
31,1,10,1,50,0,1
29,1,9,1,40,0,1
45,1,9,4,35,0,0
69,1,4,1,20,0,1
50,1,7,1,40,0,1
54,3,16,1,46,1,1
17,1,5,3,20,0,0
32,2,9,1,5,0,0
23,1,10,3,40,0,1
66,1,13,1,45,1,1
61,1,9,1,40,0,1
55,1,10,0,40,0,0
24,1,9,3,40,0,1
49,1,11,0,45,1,1
21,0,10,3,3,0,0
56,2,9,1,50,1,1
25,1,9,1,40,0,1
49,1,13,0,40,0,1
58,1,13,1,40,1,1
40,3,13,3,40,0,1
62,1,14,0,45,0,0
54,1,13,1,25,1,1
34,2,11,3,40,0,0
18,1,6,3,30,0,1
28,0,7,3,40,0,0
32,1,9,1,40,0,1
22,3,13,3,35,0,0
34,3,13,3,48,0,1
53,0,13,1,30,1,1
47,1,9,1,40,0,1
19,1,10,3,40,0,0
56,2,4,0,20,0,1
42,1,9,0,40,0,0
42,1,9,1,50,0,1
57,2,4,1,40,1,1
40,1,14,1,50,1,1
62,3,9,4,40,0,0
20,1,10,3,16,0,1
47,1,10,1,50,0,1
40,1,10,1,40,0,1
44,1,9,1,40,1,0
48,1,13,1,55,0,1
39,2,11,1,60,1,1
46,3,10,1,40,1,1
53,1,9,1,30,0,1
47,3,10,1,40,1,1
40,2,9,0,45,0,1
34,1,9,2,40,0,1
41,1,9,3,40,0,1
41,1,9,1,40,0,1
20,1,10,3,35,0,1
42,2,2,1,60,0,1
54,3,13,3,50,0,1
39,2,13,1,40,0,0
37,1,9,0,40,0,1
59,1,16,1,40,0,1
24,1,13,3,35,0,0
21,0,10,3,30,0,1
68,0,9,4,32,0,1
20,1,10,2,40,0,1
26,2,11,3,35,0,0
48,1,8,4,50,0,0
21,1,12,3,18,0,0
22,1,9,3,42,0,0
34,1,11,0,40,0,0
33,1,10,1,45,1,1
46,1,5,1,40,0,1
65,1,13,1,40,1,1
23,1,9,1,40,0,1
28,1,10,3,30,0,0
34,2,9,0,60,1,1
20,1,10,3,40,0,1
28,1,7,3,40,0,1
52,2,13,1,60,0,1
40,3,14,1,38,1,0
22,1,13,3,7,0,0
29,2,9,1,45,0,1
31,2,4,1,60,0,1
38,1,9,3,40,0,0
22,1,7,1,70,1,1
21,0,10,3,40,0,1
43,1,5,1,40,0,1
43,2,13,1,50,1,1
33,1,10,1,50,0,1
17,2,6,3,35,0,1
45,1,9,0,40,0,0
55,3,6,1,45,0,1
51,2,9,1,35,1,1
65,3,6,0,40,0,1
21,1,13,3,45,0,0
40,1,9,4,40,0,0
58,1,10,3,37,0,0
53,3,9,4,58,0,0
56,3,9,1,40,0,1
37,1,10,1,50,0,1
44,1,13,1,40,0,1
49,1,5,2,38,0,1
36,1,10,1,50,1,1
59,2,13,1,60,0,1
33,1,9,0,40,0,0
26,1,10,1,25,0,0
25,1,14,3,40,0,1
28,1,10,1,15,0,0
41,1,12,0,38,0,0
45,1,11,1,70,0,1
43,1,9,1,40,0,1
30,1,5,3,40,0,1
33,1,9,1,50,0,1
34,1,10,1,40,0,1
21,1,11,3,30,0,1
48,1,3,1,40,0,1
22,1,10,3,20,0,0
47,1,10,0,60,0,0
27,1,13,3,40,0,0
18,1,7,3,25,0,1
43,1,14,1,40,1,1
36,1,10,4,20,0,0
37,3,9,0,40,0,1
24,1,11,3,20,0,1
24,1,9,3,40,0,1
48,1,13,1,40,1,1
75,1,2,1,16,0,0
43,2,13,0,70,1,1
64,1,13,0,50,0,0
36,1,9,0,40,0,0
53,1,10,1,40,0,1
22,1,10,3,20,0,1
73,2,9,3,36,0,0
46,1,9,0,40,0,0
43,1,9,1,40,1,1
20,1,9,3,20,0,1
43,3,10,0,40,0,1
21,1,8,3,48,0,1
40,1,9,2,25,0,0
36,1,13,1,40,1,1
64,2,13,0,45,0,1
19,0,10,3,40,0,0
46,3,14,0,65,1,0
41,3,13,3,70,0,0
29,0,10,0,8,0,0
28,1,10,3,40,0,0
23,1,10,1,45,0,1
30,3,13,3,60,1,0
44,1,13,1,40,0,0
27,1,9,1,45,1,1
25,1,9,3,34,0,0
29,1,6,1,40,0,1
54,1,9,1,40,1,1
27,1,13,3,65,0,1
34,1,9,1,35,0,1
38,1,10,1,50,0,1
24,0,9,3,40,0,0
56,1,14,1,40,1,0
35,2,9,1,62,0,1
23,0,11,3,30,0,0
23,1,10,3,40,0,1
19,1,10,3,20,0,0
48,2,9,0,84,0,0
27,1,9,3,40,0,1
22,0,12,3,15,0,1
49,2,10,1,70,1,1
23,1,10,3,20,0,1
24,1,9,3,40,0,1
34,1,9,3,40,0,1
25,3,9,3,40,0,1
33,2,10,1,50,0,1
22,1,12,3,27,0,0
54,3,9,3,30,0,0
39,2,14,3,40,0,0
25,1,13,3,40,0,0
75,2,9,1,26,0,1
28,2,9,3,30,0,1
50,1,13,0,50,0,0
62,2,13,1,55,1,1
40,1,9,1,40,0,1
58,3,13,3,37,0,0
24,3,12,1,40,0,0
21,1,9,3,30,0,0
48,1,9,1,60,0,1
34,1,9,3,70,0,1
23,1,9,3,40,0,0
42,3,10,3,40,0,1
52,2,9,1,60,0,1
21,0,10,3,35,0,0
56,2,13,3,60,0,0
48,3,9,1,40,1,0
37,2,9,0,70,1,0
25,1,9,1,35,0,1
40,1,13,1,40,1,1
34,1,7,3,45,0,1
52,1,9,0,40,0,1
36,3,9,3,40,0,1
28,1,13,3,40,0,0
31,2,13,1,60,1,1
20,1,10,3,9,0,1
68,1,9,1,40,1,1
35,1,9,1,40,0,1
32,1,9,3,40,0,1
64,1,14,1,50,1,1
17,1,6,3,23,0,0
25,1,13,3,20,0,1
74,0,9,4,25,0,0
31,1,11,1,40,0,1
67,1,9,1,10,0,1
29,1,9,3,40,0,1
31,1,9,1,40,0,1
21,1,9,1,37,0,1
67,1,6,1,16,0,1
41,3,9,0,40,1,1
27,1,13,3,36,0,0
51,1,8,0,50,0,1
21,0,7,1,40,0,0
28,1,9,1,46,0,1
21,1,10,3,40,0,1
28,1,11,1,40,1,1
29,1,9,1,35,0,1
39,2,9,1,70,0,1
21,1,13,3,40,0,1
43,1,11,1,40,0,1
28,1,7,1,50,0,1
31,1,5,3,43,1,1
18,0,9,3,30,0,1
27,1,10,1,45,0,0
34,3,10,1,40,0,1
25,1,9,3,40,0,1
34,1,13,1,40,0,1
40,2,14,1,50,0,1
21,1,9,3,35,0,0
25,1,10,0,25,0,0
21,1,9,3,40,0,0
19,2,10,3,30,0,1
49,2,12,1,40,1,1
20,1,10,3,20,0,1
36,1,7,1,47,0,1
32,1,10,2,40,0,0
23,1,10,3,32,0,1
21,1,10,3,10,0,1
25,1,13,3,40,0,1
26,1,3,3,40,0,1
24,1,13,3,40,0,0
22,1,10,3,20,0,0
26,1,9,1,40,0,0
22,1,5,3,40,0,1
41,3,13,1,40,1,1
18,1,9,1,40,0,0
24,1,13,3,40,0,1
36,1,13,3,17,0,0
45,3,14,0,55,0,0
38,3,10,1,40,1,1
38,1,9,1,50,1,1
34,2,9,3,40,0,1
53,3,12,3,40,0,1
32,1,11,1,40,1,0
17,1,7,3,30,0,0
31,3,9,1,48,0,1
47,3,16,1,45,0,1
27,1,9,3,50,0,1
61,3,10,1,30,0,0
33,1,9,1,40,0,1
67,1,9,2,40,0,0
38,1,13,2,40,0,1
25,1,9,0,40,0,0
33,3,3,3,40,0,0
27,1,9,1,40,0,0
45,1,9,1,60,1,1
24,1,13,3,40,0,0
23,1,11,3,40,0,1
48,1,10,0,40,0,0
61,3,10,1,40,1,1
22,1,9,3,20,0,0
34,1,11,0,40,0,0
35,3,10,0,50,0,0
36,1,6,3,40,0,1
24,1,9,3,40,0,1
60,1,5,1,40,0,1
28,0,13,3,43,0,0
64,1,9,0,20,0,1
22,1,9,3,35,0,0
27,1,3,3,65,0,0
36,3,10,0,60,0,1
27,1,9,3,30,0,0
52,1,10,4,40,0,0
57,2,9,1,45,0,1
23,1,10,3,24,0,1
29,2,9,1,40,0,1
34,1,9,3,80,0,1
38,1,9,3,30,0,0
50,2,9,1,84,1,1
50,1,7,1,40,0,1
51,2,13,1,40,1,0
17,2,6,3,40,0,1
25,1,7,1,40,0,0
19,1,9,1,40,0,1
43,2,9,1,40,0,1
18,1,5,3,40,0,1
27,1,14,3,40,0,0
39,1,11,3,60,0,1
44,1,13,1,40,1,1
19,1,9,3,35,0,0
32,3,9,3,40,0,1
48,1,9,1,40,1,1
46,1,12,1,50,0,1
65,1,7,4,20,0,0
57,2,13,1,45,1,1
48,1,9,3,32,0,0
27,1,6,1,40,0,1
21,0,9,3,25,0,0
20,0,10,3,12,0,0
51,0,9,1,40,0,1
29,2,9,1,70,0,1
65,1,9,4,15,0,0
20,0,9,1,35,0,0
47,3,10,1,40,0,1
17,1,5,3,16,0,0
38,3,3,1,40,0,1
38,3,14,1,40,1,1
39,2,9,3,4,0,0
24,0,9,2,38,0,0
52,1,6,1,41,0,1
46,2,10,1,58,1,1
22,1,13,3,30,0,0
56,1,14,3,50,0,1
37,2,7,0,30,0,0
59,1,13,0,55,1,1
31,1,5,3,45,0,1
22,1,10,3,20,0,1
48,2,16,3,60,1,0
63,2,13,1,60,0,1
53,1,9,3,10,0,1
38,1,11,1,40,1,1
39,1,12,1,24,0,1
59,1,15,1,50,0,1
45,1,9,1,40,0,1
39,1,10,0,45,0,0
60,3,9,4,35,0,0
38,1,13,0,56,0,0
31,1,9,0,40,0,1
61,2,13,1,50,1,1
66,0,13,1,24,0,1
26,1,13,3,20,0,1
68,0,4,4,15,0,0
32,1,10,0,60,0,1
25,3,13,3,20,0,0
43,3,9,1,40,0,1
26,0,13,3,44,0,1
66,1,6,4,11,0,0
31,1,9,1,40,0,1
35,1,3,1,50,0,1
56,1,14,1,40,1,1
22,1,10,3,16,0,1
46,3,13,1,40,1,1
33,1,10,1,35,0,0
26,3,14,1,30,0,1
42,2,13,1,50,0,1
45,1,9,3,40,0,0
43,1,10,1,6,0,0
19,1,7,3,20,0,1
27,1,13,3,99,0,0
42,1,9,3,40,0,1
38,1,13,1,45,1,1
44,1,9,0,40,0,0
36,1,9,1,64,1,1
37,1,9,1,60,0,0
29,1,13,3,50,1,1
53,0,9,0,40,0,0
42,2,13,1,45,0,1
80,1,10,4,20,0,0
61,1,7,1,40,0,1
20,1,10,3,25,0,0
23,1,9,3,40,0,1
48,3,10,1,40,1,1
24,1,13,3,50,0,0
71,3,9,1,40,0,1
49,1,7,1,6,0,0
39,3,9,3,50,0,1
22,1,13,3,25,0,0
67,3,13,4,40,0,0
18,1,9,3,25,0,0
38,0,4,1,45,0,1
50,1,9,0,40,0,0
56,2,12,1,40,0,0
23,1,10,3,20,0,0
26,1,10,1,40,0,1
32,1,9,1,40,0,1
27,1,9,1,40,0,0
43,1,12,1,60,0,1
31,3,10,1,35,1,1
57,1,10,1,40,1,1
25,1,13,3,35,0,1
22,1,11,3,36,0,0
20,3,11,3,35,0,0
39,1,10,0,40,0,0
27,3,14,3,40,0,1
41,3,9,2,40,0,1
31,3,13,3,45,0,1
41,1,12,1,20,0,1
25,1,13,3,40,0,1
29,3,12,3,40,1,1
22,1,9,1,50,0,1
62,1,4,1,91,0,1
29,3,9,0,40,0,0
44,1,10,1,70,1,0
32,1,13,1,2,0,0
19,0,9,3,40,0,0
20,1,11,3,40,0,0
65,3,10,1,40,1,1
24,1,9,3,36,0,0
37,2,14,1,50,1,1
43,3,9,0,40,0,0
38,2,13,1,60,1,0
28,1,12,3,35,0,0
32,1,9,1,40,1,0
38,1,14,1,45,1,1
33,1,10,0,40,0,0
42,2,13,1,60,1,1
27,1,9,3,40,0,1
41,1,9,0,40,0,1
47,3,14,1,60,1,1
55,1,7,1,45,0,1
30,2,10,3,8,0,1
54,1,10,4,50,0,0
40,1,13,1,40,1,1
21,1,9,3,40,0,0
34,1,13,0,25,0,0
30,1,13,1,40,1,1
31,1,10,3,45,0,0
22,1,9,3,37,0,1
37,1,9,1,40,1,1
41,0,5,1,40,0,0
52,3,14,3,40,0,0
57,2,10,1,40,0,1
48,1,10,0,48,0,0
58,1,9,1,40,1,1
35,2,5,1,50,0,1
40,1,9,3,45,0,0
30,1,9,0,25,0,0
26,2,9,1,40,0,1
46,2,9,1,60,0,1
26,3,10,1,40,0,1
50,3,13,0,40,0,0
22,1,9,1,50,1,1
36,1,14,4,40,0,0
30,1,9,1,52,1,1
58,1,12,1,50,1,1
17,0,7,3,40,0,1
19,1,9,3,40,0,0
29,1,4,1,40,0,0
20,0,9,3,25,0,0
30,1,10,1,40,0,1
47,2,10,0,45,0,0
51,1,10,1,45,1,1
26,1,6,1,40,0,1
24,1,10,3,42,0,1
44,1,14,0,24,0,1
43,1,9,1,50,1,1
35,1,13,3,50,0,1
41,1,9,1,40,1,1
38,1,10,0,40,0,0
54,1,6,2,43,0,0
62,1,9,3,40,0,1
45,1,16,1,60,0,1
30,1,9,3,35,0,0
32,1,9,1,40,0,1
23,2,9,0,40,0,0
84,3,11,4,14,0,0
46,1,13,3,60,0,1
29,1,13,1,40,1,1
33,1,11,3,55,1,1
23,1,10,1,42,0,1
63,0,9,1,55,1,1
42,3,15,0,40,0,0
17,1,7,3,20,0,0
60,1,3,1,40,0,1
31,1,8,0,40,0,1
28,1,4,3,40,0,1
31,1,5,1,48,0,1
61,1,9,0,40,0,0
43,3,15,1,50,1,1
40,3,10,3,49,0,0
39,1,9,3,40,0,1
37,3,10,1,27,0,0
47,1,10,1,40,0,1
45,3,10,1,65,1,1
30,1,9,1,60,0,1
30,2,15,3,40,0,1
51,3,9,1,40,1,1
31,1,13,3,72,1,0
48,2,13,1,25,1,0
20,1,10,3,30,0,0
31,0,10,3,40,0,0
19,1,9,3,25,0,1
50,1,14,0,35,0,0
33,1,9,1,50,0,1
25,0,13,3,20,0,1
30,1,10,1,40,0,1
23,1,13,3,40,0,1
24,1,11,3,5,0,1
28,1,11,3,45,0,0
38,1,9,3,38,0,0
52,3,13,1,60,1,1
32,1,10,3,40,0,1
37,1,11,2,32,0,0
36,1,13,1,40,1,1
39,1,13,1,40,1,1
49,3,9,1,56,0,1
40,3,11,0,40,0,0
42,1,7,1,45,0,1
35,1,13,3,40,0,1
39,1,9,0,81,0,0
32,3,11,1,40,0,1
22,1,7,3,50,0,1
53,3,10,0,40,0,0
25,1,9,3,40,0,1
17,0,6,3,30,0,1
44,1,9,1,70,1,1
52,1,14,1,40,1,1
42,3,9,1,40,0,1
34,1,7,1,50,0,1
27,1,10,1,40,0,1
37,1,9,3,40,0,1
26,1,9,1,40,0,1
57,1,9,0,28,0,0
36,2,11,2,48,0,1
27,1,13,3,40,0,0
17,1,7,3,15,0,1
30,1,3,1,40,0,1
37,1,11,1,48,1,0
31,3,13,3,40,0,0
23,1,12,3,20,0,0
32,1,6,3,45,0,1
58,1,9,1,40,1,1
31,1,9,3,8,0,0
44,1,13,1,40,1,1
42,1,13,1,48,1,1
45,1,9,1,35,0,1
20,1,9,3,35,0,1
35,1,9,1,40,0,1
50,1,12,1,40,0,1
56,1,9,3,28,0,1
48,1,11,1,40,1,1
58,2,14,4,15,0,0
32,1,11,1,50,0,1
23,1,10,3,12,0,0
48,1,9,0,40,0,1
33,1,9,0,70,0,1
48,1,13,3,45,0,0
40,3,11,3,40,0,0
50,1,10,1,40,0,1
52,2,6,1,35,0,1
19,1,9,3,30,0,0
36,2,15,1,30,1,1
39,1,13,2,40,1,0
22,1,10,3,40,0,0
33,1,10,1,50,0,1
35,1,14,1,45,1,1
50,1,7,4,40,0,0
43,1,10,0,40,0,0
29,1,11,3,40,0,1
56,1,10,1,40,0,1
24,1,9,1,50,0,1
46,1,11,0,40,0,0
48,2,14,1,40,0,1
65,3,7,1,35,0,1
44,1,15,1,50,1,1
73,2,10,1,6,1,1
21,1,10,3,50,0,0
43,3,14,1,35,1,1
21,1,9,3,32,0,1
30,1,10,2,20,0,1
54,1,13,1,48,0,1
19,1,10,3,15,0,0
55,3,10,1,37,0,0
20,1,10,3,28,0,0
53,1,13,1,40,0,1
51,1,14,3,55,1,1
33,1,9,1,40,0,1
62,1,10,4,40,0,0
24,2,9,3,30,0,1
17,2,5,3,40,0,0
26,1,10,3,45,0,0
36,1,9,0,40,0,1
32,1,6,1,35,0,0
58,1,16,1,50,1,1
38,1,13,1,40,1,1
26,3,9,0,40,0,0
45,0,9,4,38,0,0
72,0,11,4,30,0,0
27,1,9,1,50,0,1
38,1,11,1,48,1,1
28,1,10,3,40,0,1
38,2,13,1,40,1,1
29,1,9,1,60,1,1
28,1,13,3,25,0,1
70,0,13,0,7,0,0
40,2,9,1,50,1,1
26,1,11,0,40,0,1
43,1,12,1,60,0,1
29,1,10,1,40,1,0
25,3,10,1,40,0,1
29,1,9,1,40,1,1
60,1,2,0,38,0,1
31,1,13,1,40,0,0
51,3,4,1,40,0,1
18,1,10,3,15,0,0
36,1,13,0,20,0,1
35,1,13,1,40,1,1
48,1,13,0,38,1,1
78,2,4,1,25,0,1
72,1,13,1,17,0,1
24,1,10,3,40,0,1
58,0,7,1,16,0,1
48,1,10,1,30,0,1
28,1,9,0,40,0,0
26,1,14,3,40,0,0
29,1,13,3,60,0,0
47,1,3,1,40,0,1
50,1,13,0,50,1,0
35,3,3,3,40,0,1
17,1,7,3,20,0,1
41,1,10,1,48,1,1
37,1,9,1,42,0,1
35,3,9,1,40,0,1
56,1,4,1,40,0,1
23,1,10,1,40,0,1
33,1,12,0,32,0,0
79,2,9,1,40,1,1
28,1,13,3,40,0,1
55,1,7,0,20,0,0
59,3,14,1,50,0,1
22,1,13,3,40,0,0
19,1,7,3,19,0,0
41,1,3,1,35,0,1
32,1,11,1,40,0,1
45,1,9,0,35,0,0
61,1,3,1,45,0,0
34,1,13,3,40,0,0
43,2,11,1,40,0,1
35,1,16,1,60,0,1
65,1,9,0,20,0,1
24,1,13,1,55,1,1
37,1,9,1,40,0,1
34,2,10,1,50,0,1
42,1,9,1,60,1,1
18,1,4,3,40,0,0
43,3,10,4,15,0,0
31,1,10,1,40,1,1
19,1,10,3,20,0,0
40,2,10,1,50,0,1
32,1,13,1,40,0,1
47,1,10,1,40,1,1
32,3,10,1,40,0,1
46,2,16,2,35,0,1
40,1,13,1,65,1,1
36,1,13,3,35,0,1
33,1,11,1,36,0,1
23,3,3,3,35,0,1
21,1,6,2,40,0,1
40,1,9,1,32,0,0
53,3,16,1,50,1,1
20,0,10,3,15,0,1
53,2,10,1,72,0,1
58,1,5,1,60,0,1
51,1,9,1,55,1,1
31,1,9,1,65,0,1
35,2,9,1,40,0,1
23,0,7,3,40,0,1
31,3,10,0,35,0,0
21,1,10,3,35,0,0
39,2,14,1,55,1,1
51,1,6,1,40,1,1
18,1,7,3,12,0,1
32,1,10,0,48,0,1
56,1,13,0,32,0,0
35,1,12,3,40,0,1
63,1,8,4,40,0,0
61,1,9,1,50,1,1
23,1,10,3,40,0,1
52,3,14,1,50,1,1
19,1,9,3,50,0,1
33,3,14,1,50,1,1
35,1,13,1,50,0,1
35,1,9,0,60,1,0
38,1,15,1,40,0,0
23,1,13,3,60,0,0
22,1,11,0,60,0,1
20,1,9,3,40,0,1
19,1,9,3,40,0,1
47,1,9,1,40,1,1
59,1,7,1,40,0,1
38,1,9,3,40,0,0
36,1,9,1,50,0,1
27,1,3,3,40,0,1
24,1,11,1,40,0,1
35,1,9,3,35,0,0
22,3,10,3,39,0,1
37,1,9,1,52,0,1
28,1,9,2,25,0,0
55,1,9,1,50,0,0
29,0,3,1,40,0,0
32,1,13,1,44,0,1
66,0,10,0,35,0,0
47,3,10,1,45,0,1
23,1,13,3,40,0,0
50,3,14,0,45,0,0
40,2,9,1,84,0,1
28,1,13,3,40,0,0
43,1,13,1,40,1,1
36,1,13,3,35,1,0
25,1,13,3,15,0,0
42,1,10,0,38,0,0
35,1,10,1,40,0,1
34,1,9,1,40,0,1
50,3,13,1,38,1,1
30,1,10,1,60,0,1
44,1,14,1,44,1,1
52,1,11,1,40,0,1
35,1,12,1,60,0,1
36,1,11,0,40,1,1
30,1,13,3,52,0,0
39,1,13,3,40,0,0
25,1,2,1,96,0,1
26,1,13,3,40,0,1
20,1,9,3,20,0,0
20,1,10,3,40,0,1
70,0,3,1,20,0,1
26,1,9,3,50,0,1
24,1,10,3,35,0,0
48,1,13,1,40,1,1
62,1,9,0,99,0,0
48,1,9,1,40,0,1
52,1,13,1,40,1,1
25,1,13,3,44,0,1
58,1,3,1,40,0,1
40,3,13,3,45,0,0
29,0,10,1,40,0,0
45,2,4,1,52,0,1
19,1,10,3,20,0,0
37,1,7,3,40,0,1
23,1,7,1,40,0,1
31,2,9,0,60,0,1
64,2,4,1,20,0,1
28,3,10,3,16,0,0
32,1,9,3,40,0,1
49,3,10,0,44,0,0
35,1,10,0,40,1,0
19,0,10,3,35,0,0
45,1,16,1,45,1,1
46,2,13,0,60,1,0
19,1,10,3,16,0,0
29,1,9,1,40,0,0
25,3,9,1,35,0,1
37,1,13,3,40,0,0
30,1,9,3,40,0,1
28,1,9,1,40,0,1
32,1,10,3,35,0,0
34,1,7,3,40,0,1
34,1,9,3,36,0,0
20,1,10,3,40,0,0
27,2,14,3,40,0,1
36,3,9,1,40,0,0
35,1,10,1,40,0,1
37,1,9,0,35,0,1
32,1,9,1,50,0,1
32,1,14,3,20,0,0
52,1,9,0,48,0,0
50,1,10,1,40,1,1
23,1,9,3,30,0,0
25,1,9,1,45,0,1
21,1,1,3,50,0,1
31,1,9,0,32,0,0
31,2,10,1,30,0,0
41,1,11,2,40,0,1
47,1,10,1,60,0,1
20,0,10,3,10,0,0
20,1,10,3,45,0,0
29,1,6,0,25,0,0
51,3,10,4,40,0,0
30,3,13,1,33,1,0
23,0,10,3,12,0,0
48,1,13,1,35,1,1
62,1,13,1,35,0,1
22,1,13,3,30,0,1
20,1,9,3,32,0,0
31,1,13,3,40,0,1
30,1,10,3,40,0,1
52,1,9,1,38,0,0
20,1,9,3,40,0,0
37,3,11,1,40,1,1
65,1,13,4,40,0,0
27,1,9,3,35,0,1
62,1,13,1,60,1,1
53,1,9,0,35,0,0
38,1,13,1,50,1,1
49,1,11,1,40,0,1
21,1,9,3,40,0,1
18,1,10,3,40,0,1
25,1,13,3,40,0,1
36,1,7,1,40,0,1
52,1,9,1,55,1,1
19,1,10,3,14,0,1
23,1,13,3,40,0,0
63,2,13,1,15,0,1
63,2,11,1,45,0,1
76,3,10,4,30,0,0
45,2,9,1,50,1,1
44,2,10,0,45,1,1
51,1,4,1,40,0,1
43,3,14,1,40,1,1
53,1,7,1,40,0,1
29,1,11,1,40,0,1
41,1,10,1,40,0,1
44,3,9,0,40,0,1
27,1,9,1,40,0,1
35,1,10,1,50,0,1
60,1,11,4,30,0,0
33,1,13,1,45,0,1
35,1,13,1,40,1,1
31,3,10,1,38,0,1
57,2,16,1,35,0,1
30,1,5,3,45,0,1
45,1,6,3,40,0,1
25,1,13,3,18,0,1
51,2,10,1,40,1,1
42,1,3,2,40,0,1
28,1,11,3,45,0,1
47,0,6,1,20,0,0
53,3,13,0,40,0,1
25,3,9,3,40,0,0
47,1,9,1,40,0,1
26,1,13,1,50,0,1
30,1,9,1,40,0,1
48,1,9,1,40,0,1
22,1,10,3,40,0,1
32,2,10,1,30,0,1
33,2,16,3,45,1,1
31,1,9,1,40,0,1
43,1,10,1,20,1,0
26,1,11,3,40,0,0
34,1,9,1,40,0,1
50,3,13,1,40,1,0
30,3,9,2,40,0,0
17,1,7,3,20,0,1
35,3,14,3,40,0,0
29,1,10,1,40,0,1
32,2,13,1,40,0,1
34,1,13,3,40,1,1
32,1,9,2,40,0,0
47,3,10,0,40,0,0
40,1,10,3,40,0,0
26,1,11,3,40,0,0
30,1,9,3,40,0,0
54,1,9,0,40,0,1
53,1,13,1,55,1,1
38,1,13,1,40,1,1
43,1,4,2,40,0,1
25,1,10,3,20,0,1
39,1,9,1,40,0,1
57,3,9,1,25,1,1
47,1,9,1,34,0,1
45,1,9,0,35,0,0
24,3,13,3,40,0,1
32,2,6,0,40,0,1
25,1,10,3,35,0,1
57,1,3,2,40,0,0
28,1,9,1,51,0,1
27,1,13,3,55,0,0
28,1,13,3,20,0,0
74,0,2,1,40,0,1
44,2,9,1,42,0,1
27,1,9,3,45,0,1
61,1,13,1,40,0,1
25,1,7,3,99,0,1
28,1,5,3,24,0,0
20,1,10,3,40,0,1
33,1,11,3,40,0,1
38,3,9,0,40,0,1
31,1,9,3,25,0,0
40,1,14,3,45,1,0
43,1,10,1,55,1,1
38,1,14,1,60,1,1
19,1,10,3,30,0,1
56,1,12,1,50,0,1
38,1,14,0,45,1,1
30,0,13,1,4,0,0
18,3,9,3,25,0,1
68,1,10,4,20,0,0
35,1,11,0,50,0,1
42,1,4,1,48,0,0
32,1,6,0,40,0,1
43,3,10,1,40,1,0
30,1,6,3,40,0,0
38,1,11,1,40,0,1
27,1,9,3,40,0,1
28,1,16,3,60,1,0
26,1,11,3,40,0,1
21,1,10,3,20,0,1
19,1,9,3,40,0,1
20,1,10,3,30,0,1
25,3,13,3,40,0,1
28,2,10,3,50,0,1
36,1,11,3,42,1,1
23,1,13,3,40,0,1
24,1,13,1,50,0,0
23,1,9,3,40,0,0
24,1,13,3,20,0,0
25,2,9,3,8,0,1
24,1,9,3,40,0,1
30,1,9,1,62,0,1
26,1,13,3,45,0,0
62,0,14,1,50,0,1
36,1,10,1,33,0,0
45,1,9,1,40,0,1
34,1,9,3,48,0,1
65,2,13,1,44,1,1
